"","choice","income","price","text"
"1040","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1041","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1042","Yes",50000,949," Yes, I purchased the Surface Laptop 3 - Intel Core i5, 8GB RAM, 13.5in Screen Size, 128GB SD."
"1043","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1044","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1045","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1046","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1047","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1048","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1049","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1050","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1051","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1052","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1053","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1054","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1055","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1056","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1057","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1058","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1059","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1060","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1061","Yes",50000,949,"
Yes, I purchased a Surface Laptop 3."
"1062","Yes",50000,949," Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and a 128GB SD."
"1063","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 Processor, 8GB RAM, 13.5 inch screen size, and 128GB SD."
"1064","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1065","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1066","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1067","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1068","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1069","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1070","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1071","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1072","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1073","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1074","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1075","Yes",50000,949," Yes, I did purchase a laptop. I purchased the Surface Laptop 3."
"1076","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3 with the Intel Core i5 processor, 8GB RAM, 13.5 inch screen, and a 128GB solid state drive."
"1077","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1078","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1079","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1080","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1081","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1082","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1083","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1084","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1085","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1086","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1087","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1088","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1089","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1090","Yes",50000,949," Yes, I purchased a Surface Laptop 3."
"1091","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"1092","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1093","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1094","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1095","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1096","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1097","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1098","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1099","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1100","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1101","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1102","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1103","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"1104","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1105","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1106","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1107","Yes",50000,949,"
Yes, I purchased the Microsoft Surface Laptop 3."
"1108","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1109","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1110","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size and 128GB SD."
"1111","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1112","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1113","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1114","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1115","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1116","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1117","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1118",NA,50000,949," I purchased the Surface Laptop 3."
"1119","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1120","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1121","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1122","No",50000,949," No, I did not purchase any laptop. I looked at the Surface Laptop 3, but it was out of my budget."
"1123","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1124","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1125","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1126","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1127","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5in screen, and 128GB of storage."
"1128","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1129","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1130","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1131","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1132","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1133","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1134","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1135","Yes",50000,949,"Yes, I purchased the Surface Laptop 3."
"1136","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1137","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1138","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1139","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1140","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1141","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB SD storage."
"1142","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1143","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1144","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1145","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1146","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1147","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1148","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1149","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1150","Yes",50000,949," Yes, I purchased the Surface Laptop 3."
"1151","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1152","Yes",50000,949,"
Yes, I purchased the Surface Laptop 3."
"1153","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1154","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1155","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1156","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1157","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1158","Yes",50000,974," Yes I did purchase a laptop. I purchased the Surface Laptop 3."
"1159","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1160","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1161","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1162","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1163","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1164","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1165","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1166","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1167","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1168","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1169","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1170","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1171","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1172","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1173","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1174","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1175","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1176","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1177","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1178","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1179","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1180","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5"" screen size and 128GB SD."
"1181","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1182","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1183","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1184","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1185","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1186","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1187","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1188","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1189","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1190","Yes",50000,974,"Yes, I purchased the 13.5in Surface Laptop 3 with an Intel Core i5, 8GB of RAM and 128GB of storage."
"1191","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1192","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1193","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1194","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1195","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1196","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1197","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1198","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1199","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1200","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1201","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1202","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1203","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1204","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1205","Yes",50000,974," Yes, I purchased the Surface Laptop 3 with the Intel Core i5 processor, 8GB of RAM, 13.5 inch screen and 128GB of storage."
"1206","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1207","Yes",50000,974," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"1208","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1209","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1210","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"1211","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1212","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1213","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1214","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1215","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1216","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1217","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1218","No",50000,974," No, I did not purchase a laptop. I couldn't find one that met my needs and budget."
"1219","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1220","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1221","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1222","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1223","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1224","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1225","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5 inch screen size, and a 128GB SSD."
"1226","Yes",50000,974," Yes, I purchased a Surface Laptop 3."
"1227","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1228","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1229","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1230","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1231",NA,50000,974," I purchased the Surface Laptop 3."
"1232","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1233","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1234","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1235","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1236","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1237","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1238","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1239","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1240","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1241","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1242","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1243",NA,50000,974," I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5 inch screen, and 128GB of storage."
"1244","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1245","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1246","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1247","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1248","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB SD."
"1249","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1250","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1251","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1252","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1253","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1254","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1255","Yes",50000,974,"
Yes, I purchased a Surface Laptop 3."
"1256","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB solid state drive."
"1257","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1258","Yes",50000,974,"Yes, I purchased the Surface Laptop 3."
"1259","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1260","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1261","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen, and a 128GB Solid State Drive."
"1262","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1263","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1264","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1265","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1266","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1267","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1268","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1269","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1270","Yes",50000,974," Yes, I purchased the Surface Laptop 3."
"1271","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1272","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1273","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1274","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1275","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB SD card."
"1276","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1277","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1278","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1279","Yes",50000,974,"
Yes, I purchased the Surface Laptop 3."
"1280","No",50000,974," No, I did not purchase a laptop."
"1281","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1282","Yes",50000,999," Yes, I did purchase a laptop. I purchased the Surface Laptop 3."
"1283",NA,50000,999," I purchased the Surface Laptop 3."
"1284","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1285","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1286","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1287","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1288","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1289","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1290","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1291","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1292","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1293","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1294","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1295","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1296","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1297","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1298","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3 that I had seen. It has an Intel Core i5 processor, 8GB RAM, a 13.5in screen, and 128GB of storage."
"1299","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1300","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1301","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1302","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1303","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1304","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1305","Yes",50000,999," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and a 128GB SD."
"1306","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1307","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1308","Yes",50000,999,"Yes, I purchased the Surface Laptop 3."
"1309","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1310","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1311","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1312","No",50000,999," No, I didn't purchase any laptop."
"1313","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1314","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1315","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1316","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1317","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1318","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1319","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1320","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1321","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1322","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1323","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1324","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1325","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1326","Yes",50000,999," Yes, I purchased a Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and 128GB SD storage."
"1327","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1328","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1329","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1330","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1331","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1332","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1333","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1334","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1335","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1336","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1337","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1338","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1339","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1340","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1341","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1342","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1343","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1344","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1345","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1346","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1347","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1348","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1349","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and a 128GB SD."
"1350","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1351","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1352","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1353","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1354","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1355","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1356","Yes",50000,999," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5 inch screen size, and a 128GB solid state drive."
"1357","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1358","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1359","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1360","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1361","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1362","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1363","Yes",50000,999," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and 128GB SD."
"1364","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1365","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1366","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1367","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1368","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1369","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1370","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1371","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1372","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1373","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1374","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1375","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1376","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1377","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1378","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1379","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1380","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 Processor, 8GB RAM, and 128GB SD."
"1381","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1382","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1383","Yes",50000,999," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"1384","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1385","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1386","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1387","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1388","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1389","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1390","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1391","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1392","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1393","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1394","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1395","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1396","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1397","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1398","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1399","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1400","Yes",50000,999," Yes, I purchased the Surface Laptop 3 with the Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB SD memory."
"1401","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1402","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1403","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1404","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1405","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1406","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1407","Yes",50000,999," Yes, I purchased the Surface Laptop 3."
"1408","Yes",50000,999,"
Yes, I purchased the Surface Laptop 3."
"1409","Yes",50000,1024,"
Yes, I purchased the Surface Laptop 3."
"1410","Yes",50000,1024,"
Yes, I purchased the Surface Laptop 3."
"1411","Yes",50000,1024," Yes, I purchased the Surface Laptop 3."
"1412","Yes",50000,1024,"
Yes, I purchased the Surface Laptop 3."
"1413","Yes",50000,1024," Yes, I purchased the Surface Laptop 3."
"1414","Yes",50000,1024," Yes, I purchased the Surface Laptop 3."
"1415","Yes",50000,1024,"
Yes, I purchased the Surface Laptop 3."
