"","choice","income","price","text"
"638","Yes",70000,849,"
Yes, I purchased the Surface Laptop 3."
"639","Yes",70000,849,"
Yes, I purchased the Surface Laptop 3."
"640","Yes",70000,849," Yes, I purchased the Surface Laptop 3."
"641","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"642","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"643","Yes",70000,874," Yes, I did purchase a laptop. I purchased the Surface Laptop 3."
"644","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"645","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"646","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"647","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"648","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"649","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"650","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"651","Yes",70000,874,"
Yes, I purchased a Surface Laptop 3."
"652","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"653","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"654","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"655","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"656","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"657","Yes",70000,874," Yes, I purchased a Surface Laptop 3."
"658","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"659","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"660","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"661","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"662","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"663","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"664","Yes",70000,874," Yes, I bought a Surface Laptop 3."
"665","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"666","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD storage."
"667","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"668","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"669","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"670","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and 128GB of SD storage."
"671","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and a 128GB SSD."
"672","No",70000,874,"
No, I did not purchase a laptop. I liked the Surface Laptop 3 but I am not sure if it has the features I am looking for and it is a bit expensive for my budget."
"673","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"674","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"675","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"676","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"677","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"678","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"679","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"680","Yes",70000,874," Yes, I purchased a Surface Laptop 3."
"681","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"682","Yes",70000,874,"
Yes, I purchased the Microsoft Surface Laptop 3."
"683","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"684","Yes",70000,874,"
Yes, I bought the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"685","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"686","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"687","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"688","No",70000,874," No, I did not purchase any laptop. I was looking at the Surface Laptop 3, but it was too expensive for my budget."
"689","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB solid state drive."
"690","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5-inch screen, and 128GB of SD storage."
"691","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"692","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"693","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"694","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and a 128GB SD card."
"695","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"696","No",70000,874," No, I didn't purchase a laptop."
"697","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"698","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"699","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"700","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"701","Yes",70000,874,"
Yes, I purchased a Surface Laptop 3 with Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB of storage."
"702","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"703","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"704","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"705","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"706","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"707","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"708","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"709","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"710","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"711","No",70000,874," No, I did not purchase any laptop. I considered the Surface Laptop 3, but ultimately decided to purchase a laptop elsewhere."
"712","Yes",70000,874," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB SD."
"713","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"714","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"715","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"716","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"717","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"718","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"719","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"720","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"721","Yes",70000,874,"
Yes, I purchased a Surface Laptop 3."
"722","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"723","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"724","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"725","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"726","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"727","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"728","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"729","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"730","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"731","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"732","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"733","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"734","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"735","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"736","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"737","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"738","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"739","Yes",70000,874,"
Yes, I did purchase a laptop. I bought the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size and 128GB SD."
"740","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"741","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"742","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"743","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"744","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"745","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"746","No",70000,874,"
No, I did not purchase any laptop."
"747","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"748","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5 processor, 8GB of RAM, 13.5in screen size, and 128GB SD."
"749","Yes",70000,874," Yes, I purchased the Surface Laptop 3. The processor is an Intel Core i5, the RAM is 8GB, the screen size is 13.5 inches, and the SD storage is 128GB."
"750","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3. The specs included an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and 128GB of storage."
"751","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"752","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"753","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 - with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"754","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"755","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"756","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"757","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size and 128GB SD card."
"758","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"759","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"760","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"761","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"762","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"763","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"764","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"765","Yes",70000,874," Yes, I purchased the Surface Laptop 3."
"766","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"767","Yes",70000,874,"
Yes, I purchased a Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and 128GB of SD storage."
"768","Yes",70000,874,"
Yes, I purchased the Surface Laptop 3."
"769","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"770","Yes",70000,899,"
Yes, I did purchase the Surface Laptop 3."
"771","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"772","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"773","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"774","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB solid state drive."
"775","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"776","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"777","Yes",70000,899," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5-inch screen, and a 128GB SD."
"778","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"779","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"780","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"781","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"782","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"783","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"784","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"785","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"786","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"787","Yes",70000,899," Yes, I purchased a Surface Laptop 3."
"788","Yes",70000,899," Yes, I did purchase a laptop. I purchased the Surface Laptop 3."
"789","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"790","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"791","Yes",70000,899,"
Yes - I purchased the Surface Laptop 3."
"792","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"793","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"794","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5in screen size, and 128GB of SD storage."
"795","Yes",70000,899," Yes, I purchased the Surface Laptop 3 with the Intel Core i5, 8GB of RAM, 13.5in screen size and 128GB of storage."
"796","Yes",70000,899," Yes, I purchased the Surface Laptop 3 that had an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and a 128GB SD card."
"797","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"798","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"799","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"800","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"801","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"802","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"803","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"804","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"805","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"806","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"807","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"808","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"809","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"810","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"811","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"812","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"813","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"814","Yes",70000,899," Yes, I purchased a Surface Laptop 3."
"815","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"816","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"817","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"818","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"819","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"820","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5"" screen size, and 128GB SD."
"821","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"822","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"823","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"824","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"825","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"826","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"827","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"828","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"829","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"830","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"831","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"832","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"833","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"834","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"835","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"836","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"837","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5 inch screen, and 128GB of storage."
"838","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"839","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"840","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"841","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"842","Yes",70000,899," Yes, I purchased a Surface Laptop 3."
"843","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"844","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"845","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"846","Yes",70000,899," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"847","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"848","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"849","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"850","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"851","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"852","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"853","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"854","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"855","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"856","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"857","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"858","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"859","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"860","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"861","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3 for $899."
"862","Yes",70000,899," Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB of RAM, a 13.5-inch screen and a 128GB solid-state drive."
"863","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"864","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"865","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"866","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"867","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"868","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"869","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"870","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"871","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"872","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"873","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"874","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"875","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"876","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"877","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3 with the Intel Core i5, 8GB of RAM, 13.5in screen size, and 128GB of SD storage."
"878","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"879","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"880","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"881","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"882","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"883","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"884","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"885","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"886","Yes",70000,899," Yes, I purchased the Surface Laptop 3 with the Intel Core i5 processor, 8GB RAM, 13.5 inch screen, and 128GB SD card."
"887","Yes",70000,899," Yes, I purchased a Surface Laptop 3."
"888","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"889","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"890","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"891","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"892","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"893","Yes",70000,899,"
Yes, I purchased the Surface Laptop 3."
"894","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"895","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"896","Yes",70000,899," Yes, I purchased the Surface Laptop 3."
"897","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"898","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"899","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"900","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"901","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"902","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"903","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 for $924."
"904","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"905","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"906","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"907","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"908","Yes",70000,924," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"909","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and a 128GB SD."
"910","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"911","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"912","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"913","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"914","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"915","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"916","Yes",70000,924," Yes, I purchased a Surface Laptop 3."
"917","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"918","Yes",70000,924,"
Yes, I bought the Surface Laptop 3."
"919","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"920","No",70000,924," No, I did not purchase any laptop."
"921","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"922","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"923","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"924","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"925","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"926","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"927","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"928","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"929","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"930","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and a 128GB solid state drive."
"931","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"932","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"933","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"934","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"935","No",70000,924," No, I didn't purchase any laptop."
"936","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"937","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"938","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"939","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"940","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"941","No",70000,924," No, I did not purchase any laptop."
"942","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"943","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"944","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"945","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"946","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"947","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"948","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"949","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"950","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"951","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"952","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"953","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"954","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"955","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"956","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"957","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"958","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"959","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"960","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"961","Yes",70000,924,"
Yes, I purchased a Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"962","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"963","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"964","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"965","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 because it had the features I was looking for, such as a reliable Intel Core i5 processor and a generous 8GB of RAM. The 13.5in size and 128GB of storage was a great bonus too."
"966","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"967","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"968","Yes",70000,924,"
Yes, I bought the Surface Laptop 3."
"969","Yes",70000,924,"
Yes, I purchased the Microsoft Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and 128GB SD storage."
"970","No",70000,924," No, I didn't purchase any laptop today."
"971","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"972","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"973","Yes",70000,924,"
Yes, I purchase the Surface Laptop 3."
"974","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"975","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"976","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"977","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"978","Yes",70000,924," Yes, I purchased the Surface Laptop 3 that I saw."
"979","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"980","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"981","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"982","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"983","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"984","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"985","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"986","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"987","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"988","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"989","Yes",70000,924," Yes, I purchased the Surface Laptop 3 – it has a great processor and a good amount of RAM for the price."
"990","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"991","Yes",70000,924,"
Yes, I purchased a Surface Laptop 3. It has an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and 128GB of storage."
"992","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"993","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"994","No",70000,924,"
No, I did not purchase any laptop."
"995","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"996","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"997","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"998","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"999","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size and 128GB SSD."
"1000","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB SD card."
"1001","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"1002","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
"1003","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"1004","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"1005","Yes",70000,924," Yes, I purchased the Surface Laptop 3."
"1006","Yes",70000,924,"
Yes, I purchased the Surface Laptop 3."
